17,2582,0.6
17,2556,0.6
17,2516,0.6
17,84,0.6
17,2741,0.563299316
17,2918,0.536656315
17,2921,0.521070193
17,2380,0.521070193
17,3400,0.489897949
17,3210,0.466666667
17,1429,0.466666667
17,600,0.466666667
17,1380,0.445552105
17,3479,0.430940108
17,3044,0.430940108
17,2545,0.430940108
17,1146,0.430940108
17,749,0.430940108
18,18,0.8
18,3652,0.4
18,3634,0.4
18,3558,0.4
18,3549,0.4
18,3543,0.4
18,3540,0.4
18,3535,0.4
18,3518,0.4
18,3495,0.4
18,3460,0.4
18,3430,0.4
18,3429,0.4
18,3428,0.4
18,3368,0.4
18,3365,0.4
18,3349,0.4
18,3342,0.4
18,3282,0.4
18,3277,0.4
19,19,0.8
19,332,0.529728072
19,601,0.446142029
19,1016,0.4
19,2018,0.357770876
19,3566,0.32
19,3410,0.32
19,3408,0.32
19,3390,0.32
19,3354,0.32
19,3288,0.32
19,3247,0.32
19,3047,0.32
19,2970,0.32
19,2938,0.32
19,2929,0.32
19,2925,0.32
19,2848,0.32
19,2803,0.32
19,2719,0.32
20,20,0.8
20,3575,0.643790283
20,1478,0.643790283
20,2144,0.587380157
20,2175,0.461880215
20,3273,0.429965983
20,3454,0.4
20,2928,0.4
20,2800,0.4
20,1365,0.4
20,1330,0.4
20,936,0.4
20,2773,0.394239424
20,3667,0.377123617
20,3666,0.377123617
20,3621,0.377123617
20,3541,0.377123617
20,3515,0.377123617
20,3464,0.377123617
20,3448,0.377123617
21,21,0.8
21,3667,0.558785364
21,3666,0.558785364
21,2396,0.466666667
21,1064,0.461880215
21,3584,0.4
21,2619,0.4
21,2420,0.4
21,2293,0.4
21,2186,0.4
21,1177,0.4
21,932,0.4
21,931,0.4
21,807,0.4
21,512,0.4
21,427,0.4
21,419,0.4
21,2279,0.37032804
21,2212,0.37032804
21,2091,0.37032804
22,22,0.8
22,3597,0.4
22,3578,0.4
22,3577,0.4
22,3528,0.4
22,3468,0.4
22,3304,0.4
22,3170,0.4
22,3000,0.4
22,2953,0.4
22,2868,0.4
22,2718,0.4
22,2554,0.4
22,2545,0.4
22,2496,0.4
22,2236,0.4
22,1894,0.4
22,1716,0.4
22,1662,0.4
22,1512,0.4
23,23,0.8
23,3480,0.4
23,3467,0.4
23,3455,0.4
23,3204,0.4
23,3140,0.4
23,3036,0.4
23,3028,0.4
23,2799,0.4
23,2559,0.4
23,2361,0.4
23,2080,0.4
23,2007,0.4
23,1822,0.4
23,1821,0.4
23,1820,0.4
23,1743,0.4
23,1614,0.4
23,1501,0.4
23,1431,0.4
24,24,0.8
24,2383,0.377123617
24,2037,0.377123617
24,1458,0.377123617
24,1175,0.377123617
24,642,0.377123617
24,3529,0.355555556
24,3291,0.355555556
24,1746,0.355555556
24,1622,0.355555556
24,3597,0.346410162
24,3578,0.346410162
24,3577,0.346410162
24,3528,0.346410162
24,3468,0.346410162
24,3304,0.346410162
24,3170,0.346410162
24,3000,0.346410162
24,2953,0.346410162
24,2868,0.346410162
25,25,0.8
25,3610,0.4
25,3595,0.4
25,3582,0.4
25,3554,0.4
25,3491,0.4
25,3409,0.4
25,3385,0.4
25,3381,0.4
25,3380,0.4
25,3327,0.4
25,3306,0.4
25,3280,0.4
25,3227,0.4
25,3205,0.4
25,3201,0.4
25,3200,0.4
25,3189,0.4
25,3179,0.4
25,3159,0.4
26,2628,0.8
26,26,0.8
26,3610,0.4
26,3595,0.4
26,3582,0.4
26,3554,0.4
26,3491,0.4
26,3409,0.4
26,3385,0.4
26,3381,0.4
26,3380,0.4
26,3327,0.4
26,3306,0.4
26,3280,0.4
26,3227,0.4
26,3205,0.4
26,3201,0.4
26,3200,0.4
26,3189,0.4
26,3179,0.4
27,27,0.8
27,3479,0.6
27,3044,0.6
27,1146,0.6
27,749,0.6
27,312,0.6
27,178,0.6
27,71,0.6
27,3218,0.57032804
27,344,0.563299316
27,1429,0.557770876
27,1380,0.536656315
27,1347,0.521070193
27,2894,0.52
27,3300,0.492118697
27,2148,0.492118697
27,1886,0.482842712
27,797,0.482842712
27,433,0.482842712
27,2358,0.471004136
28,28,0.8
28,3610,0.4
28,3595,0.4
28,3582,0.4
28,3554,0.4
28,3491,0.4
28,3409,0.4
28,3385,0.4
28,3381,0.4
28,3380,0.4
28,3327,0.4
28,3306,0.4
28,3280,0.4
28,3227,0.4
28,3205,0.4
28,3201,0.4
28,3200,0.4
28,3189,0.4
28,3179,0.4
28,3159,0.4
29,29,0.8
29,2436,0.521070193
29,2435,0.521070193
29,2439,0.477825468
29,2688,0.468247719
29,3407,0.459931966
29,1423,0.459511536
29,3470,0.455228475
29,2364,0.455228475
29,2247,0.455228475
29,2225,0.455228475
29,1150,0.455228475
29,2347,0.453444472
29,3156,0.444749101
29,376,0.444749101
29,3655,0.429965983
29,3654,0.429965983
29,2442,0.429965983
29,2425,0.429965983
29,2251,0.429965983
30,30,0.8
30,3146,0.4
30,3498,0.377123617
30,3281,0.377123617
30,2728,0.377123617
30,2692,0.377123617
30,2613,0.377123617
30,2583,0.377123617
30,2560,0.377123617
30,2552,0.377123617
30,2487,0.377123617
30,2397,0.377123617
30,2012,0.377123617
30,1615,0.377123617
30,1539,0.377123617
30,1019,0.377123617
30,669,0.377123617
30,534,0.377123617
30,447,0.377123617
30,3393,0.355555556
31,31,0.8
31,1607,0.497606774
31,3298,0.4
31,3169,0.4
31,3162,0.4
31,2973,0.4
31,2871,0.4
31,2839,0.4
31,2738,0.4
31,2428,0.4
31,2133,0.4
31,2114,0.4
31,1758,0.4
31,1740,0.4
31,1101,0.4
31,1042,0.4
31,926,0.4
31,792,0.4
31,717,0.4
31,509,0.4
32,32,0.8
32,2257,0.574077656
32,387,0.56080605
32,2124,0.546059349
32,1628,0.545454545
32,3274,0.526491106
32,1030,0.526491106
32,382,0.526491106
32,666,0.513137085
32,1516,0.503279556
32,1084,0.495618289
32,3636,0.4
32,3606,0.4
32,3456,0.4
32,3417,0.4
32,3114,0.4
32,3039,0.4
32,2999,0.4
32,2852,0.4
32,2753,0.4
33,33,0.8
33,1123,0.550940108
33,1548,0.537116028
33,2627,0.536656315
33,3244,0.521070193
33,3326,0.505484071
33,2971,0.505484071
33,2706,0.466666667
33,2695,0.466666667
33,2351,0.466666667
33,216,0.466666667
33,73,0.466666667
33,3582,0.445552105
33,3385,0.445552105
33,3280,0.445552105
33,3091,0.445552105
33,2770,0.445552105
33,1630,0.445552105
33,1265,0.445552105
33,1198,0.445552105
34,34,0.8
34,3517,0.4
34,3070,0.4
34,2197,0.4
34,2045,0.4
34,2041,0.4
34,1697,0.4
34,1645,0.4
34,946,0.4
34,747,0.4
34,481,0.4
34,331,0.4
34,268,0.4
34,2585,0.357770876
34,2580,0.357770876
34,2579,0.357770876
34,2139,0.357770876
34,1744,0.357770876
34,1670,0.357770876
34,1653,0.357770876
35,35,0.8
35,3611,0.4
35,2540,0.4
35,2234,0.4
35,2106,0.4
35,2073,0.4
35,1783,0.4
35,1607,0.4
35,1314,0.4
35,1062,0.4
35,975,0.4
35,514,0.4
35,198,0.4
35,3008,0.37032804
35,3001,0.37032804
35,2703,0.37032804
35,2684,0.37032804
35,2358,0.37032804
35,2352,0.37032804
35,2228,0.37032804
36,36,0.8
36,80,0.533333333
36,3302,0.497606774
36,2108,0.497606774
36,496,0.497606774
36,2114,0.466666667
36,1155,0.466666667
36,1733,0.461880215
36,2814,0.437499219
36,3027,0.430940108
36,1668,0.430940108
36,370,0.429965983
36,1010,0.417852456
36,2937,0.409825546
36,2625,0.406559112
36,3516,0.4
36,3496,0.4
36,3478,0.4
36,3475,0.4
36,3472,0.4
37,37,0.8
37,940,0.544438195
37,3213,0.539004057
37,1865,0.539004057
37,3244,0.520690126
37,1875,0.520690126
37,1963,0.505927691
37,1162,0.505927691
37,1054,0.499867573
37,3414,0.495238095
37,56,0.495238095
37,2893,0.481553641
37,2705,0.48071349
37,2339,0.466791206
37,771,0.466772839
37,705,0.458327197
37,3221,0.455418014
37,3550,0.454046824
37,2184,0.454046824
37,951,0.454046824
38,38,0.8
38,3206,0.64
38,589,0.588710984
38,1064,0.557770876
38,678,0.550940108
38,3175,0.536656315
38,2062,0.536656315
38,840,0.536656315
38,278,0.536656315
38,3671,0.52
38,845,0.498885438
38,63,0.498885438
38,1626,0.483299316
38,1258,0.483299316
38,348,0.483299316
38,346,0.483299316
38,1759,0.471185789
38,2816,0.446491106
38,1476,0.409825546
38,2609,0.4
39,39,0.8
39,3668,0.4
39,3599,0.4
39,3588,0.4
39,3559,0.4
39,3450,0.4
39,3431,0.4
39,3375,0.4
39,3362,0.4
39,3344,0.4
39,3276,0.4
39,3267,0.4
39,3175,0.4
39,3150,0.4
39,3066,0.4
39,2994,0.4
39,2909,0.4
39,2908,0.4
39,2844,0.4
39,2793,0.4
40,40,0.8
40,2115,0.51378282
40,3672,0.4
40,3565,0.4
40,3378,0.4
40,3350,0.4
40,3270,0.4
40,3251,0.4
40,3207,0.4
40,3077,0.4
40,3035,0.4
40,3011,0.4
40,2992,0.4
40,2986,0.4
40,2966,0.4
40,2913,0.4
40,2867,0.4
40,2833,0.4
40,2825,0.4
40,2820,0.4
41,41,0.8
41,2209,0.497606774
41,2203,0.445552105
41,1819,0.430940108
41,3501,0.419501916
41,3670,0.357770876
41,3539,0.357770876
41,3100,0.357770876
41,3097,0.357770876
41,2977,0.357770876
41,2660,0.357770876
41,2271,0.357770876
41,2224,0.357770876
41,2158,0.357770876
41,2013,0.357770876
41,1848,0.357770876
41,1752,0.357770876
41,1695,0.357770876
41,1535,0.357770876
41,1346,0.357770876
42,42,0.8
42,2539,0.527272602
42,294,0.435447168
42,2814,0.412726015
42,1048,0.394239424
42,3500,0.377123617
42,157,0.377123617
42,3499,0.355555556
42,2021,0.355555556
42,613,0.355555556
42,3271,0.346410162
42,3129,0.346410162
42,3124,0.346410162
42,2596,0.346410162
42,2458,0.346410162
42,2457,0.346410162
42,1460,0.346410162
42,420,0.337309617
42,1928,0.334621157
42,3667,0.32071349
43,43,0.8
43,3008,0.4
43,2703,0.4
43,1557,0.4
43,293,0.4
43,247,0.4
43,3611,0.37032804
43,2540,0.37032804
43,2234,0.37032804
43,2106,0.37032804
43,2073,0.37032804
43,1783,0.37032804
43,1607,0.37032804
43,1314,0.37032804
43,1062,0.37032804
43,975,0.37032804
43,514,0.37032804
43,198,0.37032804
43,35,0.37032804
43,1070,0.357770876
44,44,0.8
44,1546,0.630940108
44,2070,0.455228475
44,2737,0.4
44,1277,0.4
44,1382,0.381385036
44,3442,0.377123617
44,3441,0.377123617
44,3382,0.377123617
44,3279,0.377123617
44,2506,0.377123617
44,2322,0.377123617
44,2192,0.377123617
44,2164,0.377123617
44,2163,0.377123617
44,1742,0.377123617
44,1709,0.377123617
44,1541,0.377123617
44,1276,0.377123617
44,1209,0.377123617
45,45,0.8
45,3204,0.492118697
45,1453,0.492118697
45,435,0.471004136
45,968,0.437499219
45,1274,0.406559112
45,2279,0.4
45,2091,0.4
45,1988,0.4
45,1654,0.4
45,966,0.4
45,713,0.4
45,596,0.4
45,166,0.4
45,145,0.4
45,106,0.4
45,2304,0.377123617
45,1737,0.377123617
45,1637,0.377123617
45,1299,0.377123617
46,46,0.8
46,3264,0.551185789
46,2987,0.551185789
46,11,0.551185789
46,4,0.551185789
46,191,0.535224681
46,348,0.52344268
46,1970,0.514285714
46,2750,0.508956666
46,1455,0.508956666
46,1420,0.508956666
46,3137,0.505552721
46,523,0.472056591
46,571,0.471185789
46,2638,0.457417025
46,752,0.457417025
46,3149,0.455224681
46,2051,0.455224681
46,3389,0.44344268
46,2943,0.44344268
47,1839,0.8
47,47,0.8
47,3105,0.4
47,2931,0.4
47,2742,0.4
47,2671,0.4
47,2602,0.4
47,2085,0.4
47,1726,0.4
47,1629,0.4
47,1319,0.4
47,1167,0.4
47,1010,0.4
47,764,0.4
47,85,0.4
47,1489,0.39512092
47,3247,0.357770876
47,3222,0.357770876
47,3166,0.357770876
47,1711,0.357770876
48,48,0.8
48,733,0.381385036
48,1552,0.37032804
48,1898,0.363636364
48,233,0.363636364
48,2474,0.357770876
48,3494,0.348155312
48,1910,0.348155312
48,1443,0.348155312
48,993,0.348155312
48,561,0.348155312
48,3235,0.337309617
48,2655,0.337309617
48,2581,0.337309617
48,1958,0.337309617
48,1914,0.337309617
48,1899,0.337309617
48,1867,0.337309617
48,967,0.337309617
48,853,0.337309617
49,49,0.8
49,2778,0.606559112
49,927,0.606559112
49,1533,0.578885438
49,2276,0.56
49,1333,0.56
49,366,0.535224681
49,82,0.519256959
49,2979,0.517770876
49,976,0.466666667
49,828,0.437499219
49,827,0.437499219
49,840,0.426666667
49,501,0.409825546
49,3610,0.4
49,3595,0.4
49,3582,0.4
49,3554,0.4
49,3491,0.4
49,3409,0.4
50,50,0.8
50,2562,0.630940108
50,3620,0.601268148
50,2687,0.601268148
50,2510,0.601268148
50,2536,0.6
50,1668,0.6
50,381,0.588710984
50,323,0.588710984
50,2034,0.577350269
50,1332,0.577350269
50,1239,0.577350269
50,2775,0.57032804
50,2625,0.57032804
50,2584,0.57032804
50,2532,0.57032804
50,2475,0.57032804
50,1192,0.57032804
50,3468,0.550940108
50,3170,0.550940108
51,51,0.8
51,3445,0.466666667
51,2754,0.466666667
51,3292,0.4
51,3196,0.4
51,2329,0.4
51,2328,0.4
51,2317,0.4
51,2315,0.4
51,2314,0.4
51,2313,0.4
51,1618,0.4
51,1496,0.4
51,1481,0.4
51,736,0.4
51,638,0.4
51,594,0.4
51,564,0.4
51,319,0.4
51,283,0.4
52,52,0.8
52,2112,0.497606774
52,1900,0.409825546
52,3632,0.4
52,3149,0.4
52,2812,0.4
52,2411,0.4
52,2069,0.4
52,1918,0.4
52,1883,0.4
52,1173,0.4
52,2227,0.394239424
52,2226,0.394239424
52,1861,0.38544455
52,3218,0.37032804
52,2855,0.37032804
52,2578,0.37032804
52,2463,0.37032804
52,2345,0.37032804
52,2285,0.37032804
53,53,0.8
53,3669,0.4
53,3627,0.4
53,3619,0.4
53,3612,0.4
53,3581,0.4
53,3544,0.4
53,3521,0.4
53,3486,0.4
53,3483,0.4
53,3482,0.4
53,3461,0.4
53,3452,0.4
53,3427,0.4
53,3345,0.4
53,3335,0.4
53,3311,0.4
53,3310,0.4
53,3293,0.4
53,3284,0.4
54,54,0.8
54,942,0.6
54,546,0.6
54,3587,0.588710984
54,3003,0.588710984
54,2135,0.588710984
54,396,0.578885438
54,1900,0.57032804
54,3484,0.550940108
54,2152,0.550940108
54,1588,0.550940108
54,508,0.550940108
54,342,0.550940108
54,1861,0.549213478
54,1835,0.549213478
54,680,0.536656315
54,1559,0.523058805
54,3348,0.52
54,2143,0.52
54,1913,0.52
55,55,0.8
55,3522,0.4
55,3248,0.4
55,2808,0.4
55,2767,0.4
55,2538,0.4
55,2528,0.4
55,2137,0.4
55,1999,0.4
55,1947,0.4
55,1924,0.4
55,1888,0.4
55,1720,0.4
55,1518,0.4
55,1012,0.4
55,913,0.4
55,794,0.4
55,61,0.4
55,2673,0.357770876
55,1981,0.357770876
56,56,0.8
56,1875,0.598899468
56,1865,0.539004057
56,3550,0.51045695
56,2184,0.51045695
56,1963,0.505927691
56,3538,0.502368927
56,1544,0.499867573
56,3414,0.495238095
56,37,0.495238095
56,1917,0.49377072
56,1462,0.49377072
56,1058,0.49377072
56,1873,0.488916492
56,2101,0.481553641
56,1977,0.475456789
56,940,0.468247719
56,626,0.466791206
56,117,0.455418014
56,2245,0.454046824
57,57,0.8
57,3287,0.578885438
57,3043,0.578885438
57,750,0.578885438
57,3315,0.56
57,2483,0.56
57,1400,0.56
57,3552,0.546059349
57,2895,0.546059349
57,2863,0.546059349
57,2798,0.546059349
57,704,0.546059349
57,3668,0.536656315
57,2303,0.536656315
57,3283,0.535224681
57,3137,0.53032804
57,872,0.53032804
57,3375,0.517770876
57,2770,0.517770876
57,2649,0.517770876
58,58,0.8
58,3468,0.666666667
58,3170,0.666666667
58,2953,0.666666667
58,1495,0.666666667
58,436,0.666666667
58,1075,0.636994707
58,3578,0.630940108
58,3528,0.630940108
58,2545,0.630940108
58,1662,0.630940108
58,1512,0.630940108
58,3672,0.624437543
58,3565,0.624437543
58,1175,0.601268148
58,2992,0.588710984
58,2913,0.588710984
58,972,0.588710984
58,819,0.588710984
58,77,0.588710984
59,59,0.8
59,511,0.563299316
59,305,0.533333333
59,1148,0.521070193
59,1866,0.508561808
59,342,0.508561808
59,2184,0.49902079
59,1956,0.483299316
59,1913,0.483299316
59,1437,0.483299316
59,964,0.483299316
59,948,0.483299316
59,1675,0.480680506
59,3089,0.477825468
59,2986,0.477825468
59,2079,0.477825468
59,271,0.477825468
59,3144,0.466059349
59,2198,0.466059349
59,3227,0.459511536
60,60,0.8
60,3174,0.56
60,2392,0.546059349
60,1011,0.517770876
60,2569,0.468328157
60,1285,0.4493348
60,3669,0.442842712
60,3000,0.419089023
60,3629,0.4
60,3531,0.4
60,3423,0.4
60,3127,0.4
60,3110,0.4
60,3058,0.4
60,3033,0.4
60,2939,0.4
60,2881,0.4
60,2826,0.4
60,2790,0.4
60,2623,0.4
61,61,0.8
61,479,0.497606774
61,3522,0.4
61,3248,0.4
61,2808,0.4
61,2767,0.4
61,2538,0.4
61,2528,0.4
61,2137,0.4
61,1999,0.4
61,1947,0.4
61,1924,0.4
61,1888,0.4
61,1720,0.4
61,1518,0.4
61,1012,0.4
61,913,0.4
61,794,0.4
61,55,0.4
61,2673,0.357770876
62,62,0.8
62,265,0.492376043
62,1787,0.484327404
62,3594,0.465319726
62,881,0.438165252
62,3375,0.429965983
62,2649,0.429965983
62,539,0.429965983
62,83,0.417852456
62,3272,0.408088023
62,1690,0.408088023
62,3561,0.4
62,3453,0.4
62,3364,0.4
62,3343,0.4
62,3082,0.4
62,3061,0.4
62,2886,0.4
62,2372,0.4
62,2335,0.4
63,63,0.8
63,589,0.564329988
63,1455,0.536656315
63,115,0.536656315
63,678,0.526559112
63,3671,0.498885438
63,2240,0.498885438
63,1181,0.498885438
63,38,0.498885438
63,1258,0.466059349
63,704,0.466059349
63,2816,0.433137085
63,3476,0.4
63,3037,0.4
63,2624,0.4
63,2586,0.4
63,2051,0.4
63,1605,0.4
63,776,0.4
63,533,0.378885438
64,64,0.8
64,3652,0.4
64,3634,0.4
64,3558,0.4
64,3549,0.4
64,3543,0.4
64,3540,0.4
64,3535,0.4
64,3518,0.4
64,3495,0.4
64,3460,0.4
64,3430,0.4
64,3429,0.4
64,3428,0.4
64,3368,0.4
64,3365,0.4
64,3349,0.4
64,3342,0.4
64,3282,0.4
64,3277,0.4
65,65,0.8
65,3437,0.563299316
65,277,0.563299316
65,3556,0.558889848
65,424,0.558889848
65,2802,0.533627356
65,3442,0.49377072
65,199,0.49110421
65,1789,0.480680506
65,928,0.455418014
65,3383,0.44344268
65,936,0.433748678
65,3302,0.419501916
65,1434,0.41650871
65,3194,0.4
65,2691,0.4
65,2451,0.4
65,1286,0.4
65,651,0.4
65,521,0.4
66,66,0.8
66,678,0.549509379
66,3671,0.51378282
66,2905,0.48392232
66,1258,0.471404521
66,528,0.446142029
66,2816,0.428902061
66,3669,0.4
66,3627,0.4
66,3619,0.4
66,3612,0.4
66,3581,0.4
66,3544,0.4
66,3521,0.4
66,3486,0.4
66,3483,0.4
66,3482,0.4
66,3461,0.4
66,3452,0.4
66,3427,0.4
67,67,0.8
67,3652,0.4
67,3634,0.4
67,3558,0.4
67,3549,0.4
67,3543,0.4
67,3540,0.4
67,3535,0.4
67,3518,0.4
67,3495,0.4
67,3460,0.4
67,3430,0.4
67,3429,0.4
67,3428,0.4
67,3368,0.4
67,3365,0.4
67,3349,0.4
67,3342,0.4
67,3282,0.4
67,3277,0.4
68,68,0.8
68,1834,0.515160441
68,886,0.51378282
68,3648,0.4
68,3608,0.4
68,3601,0.4
68,3593,0.4
68,3592,0.4
68,3547,0.4
68,3520,0.4
68,3471,0.4
68,3384,0.4
68,3338,0.4
68,3318,0.4
68,3312,0.4
68,3294,0.4
68,3289,0.4
68,3285,0.4
68,3278,0.4
68,3252,0.4
69,69,0.8
69,3194,0.406559112
69,2721,0.36
69,2534,0.357770876
69,3480,0.32
69,3467,0.32
69,3455,0.32
69,3204,0.32
69,3195,0.32
69,3140,0.32
69,3036,0.32
69,3028,0.32
69,2799,0.32
69,2559,0.32
69,2497,0.32
69,2361,0.32
69,2080,0.32
69,2007,0.32
69,1822,0.32
69,1821,0.32
70,70,0.8
70,421,0.549509379
70,1019,0.523058805
70,2024,0.51378282
70,526,0.501389469
70,1495,0.466666667
70,2653,0.409825546
70,2776,0.4
70,3473,0.37032804
70,3250,0.37032804
70,3119,0.37032804
70,2932,0.37032804
70,1959,0.37032804
70,240,0.37032804
70,3493,0.346410162
70,2633,0.346410162
70,1973,0.346410162
70,812,0.346410162
70,3639,0.32
70,3629,0.32
71,71,0.8
71,3479,0.6
71,3044,0.6
71,1146,0.6
71,749,0.6
71,312,0.6
71,178,0.6
71,27,0.6
71,3218,0.57032804
71,344,0.563299316
71,1429,0.557770876
71,1380,0.536656315
71,1347,0.521070193
71,2894,0.52
71,3300,0.492118697
71,2148,0.492118697
71,1886,0.482842712
71,797,0.482842712
71,433,0.482842712
71,2358,0.471004136
72,1700,0.8
72,72,0.8
72,2744,0.377123617
72,1558,0.377123617
72,855,0.377123617
72,3546,0.346410162
72,3542,0.346410162
72,3485,0.346410162
72,3462,0.346410162
72,3387,0.346410162
72,3007,0.346410162
72,2872,0.346410162
72,2858,0.346410162
